LIBNAME,MEMNAME,MEMLABEL,TYPEMEM,NAME,TYPE,LENGTH,VARNUM,LABEL,FORMAT,FORMATL,FORMATD,INFORMAT,INFORML,INFORMD,JUST,NPOS,NOBS,ENGINE,CRDATE,MODATE,DELOBS,IDXUSAGE,MEMTYPE,IDXCOUNT,PROTECT,FLAGS,COMPRESS,REUSE,SORTED,SORTEDBY,CHARSET,COLLATE,NODUPKEY,NODUPREC,ENCRYPT,POINTOBS,GENMAX,GENNUM,GENNEXT,TRANSCOD
STD_SABR,DEMOG0614,,,DEATH_DATE,1,4,4,,MMDDYY,10,0,,0,0,0,4,5064254,SPDE,26JAN17:12:15:09,26JAN17:12:15:09,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,DEMOG0614,,,HISPANIC,2,2,6,,,0,0,,0,0,0,32,5064254,SPDE,26JAN17:12:15:09,26JAN17:12:15:09,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,DEMOG0614,,,PATID,2,20,1,,,0,0,,0,0,0,8,5064254,SPDE,26JAN17:12:15:09,26JAN17:12:15:09,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,DEMOG0614,,,RACE,2,2,5,,,0,0,,0,0,0,30,5064254,SPDE,26JAN17:12:15:09,26JAN17:12:15:09,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,DEMOG0614,,,SEX,2,2,2,,,0,0,,0,0,0,28,5064254,SPDE,26JAN17:12:15:09,26JAN17:12:15:09,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,DEMOG0614,,,n_birth,1,3,8,,,0,0,,0,0,0,37,5064254,SPDE,26JAN17:12:15:09,26JAN17:12:15:09,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,DEMOG0614,,,n_death,1,3,9,,,0,0,,0,0,0,40,5064254,SPDE,26JAN17:12:15:09,26JAN17:12:15:09,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,DEMOG0614,,,n_gender,1,3,7,,,0,0,,0,0,0,34,5064254,SPDE,26JAN17:12:15:09,26JAN17:12:15:09,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLL,,,ENR_END_DATE,1,4,3,,MMDDYY,10,0,,0,0,0,4,6036902,SPDE,16MAY18:15:22:47,16MAY18:15:22:47,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLL,,,ENR_START_DATE,1,4,2,,MMDDYY,10,0,,0,0,0,0,6036902,SPDE,16MAY18:15:22:47,16MAY18:15:22:47,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLL,,,MEDICAL,2,1,4,,,0,0,,0,0,0,28,6036902,SPDE,16MAY18:15:22:47,16MAY18:15:22:47,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLL,,,PATID,2,20,1,,,0,0,,0,0,0,8,6036902,SPDE,16MAY18:15:22:47,16MAY18:15:22:47,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLL,,,PHARMACY,2,1,5,,,0,0,,0,0,0,29,6036902,SPDE,16MAY18:15:22:47,16MAY18:15:22:47,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLL0614,,,ENR_END_DATE,1,4,3,,MMDDYY,10,0,,0,0,0,4,3704553,SPDE,26JAN17:12:15:24,26JAN17:12:15:24,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLL0614,,,ENR_START_DATE,1,4,2,,MMDDYY,10,0,,0,0,0,0,3704553,SPDE,26JAN17:12:15:24,26JAN17:12:15:24,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLL0614,,,MEDICAL,2,1,4,,,0,0,,0,0,0,28,3704553,SPDE,26JAN17:12:15:24,26JAN17:12:15:24,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLL0614,,,PATID,2,20,1,,,0,0,,0,0,0,8,3704553,SPDE,26JAN17:12:15:24,26JAN17:12:15:24,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLL0614,,,PHARMACY,2,1,5,,,0,0,,0,0,0,29,3704553,SPDE,26JAN17:12:15:24,26JAN17:12:15:24,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLLABC,,,ENR_END_DATE,1,4,3,,MMDDYY,10,0,,0,0,0,4,6206607,SPDE,06OCT17:10:45:11,06OCT17:10:45:11,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLLABC,,,ENR_START_DATE,1,4,2,,MMDDYY,10,0,,0,0,0,0,6206607,SPDE,06OCT17:10:45:11,06OCT17:10:45:11,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLLABC,,,MEDICAL,2,1,4,,,0,0,,0,0,0,28,6206607,SPDE,06OCT17:10:45:11,06OCT17:10:45:11,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLLABC,,,PATID,2,20,1,,,0,0,,0,0,0,8,6206607,SPDE,06OCT17:10:45:11,06OCT17:10:45:11,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLLABC,,,PHARMACY,2,1,5,,,0,0,,0,0,0,29,6206607,SPDE,06OCT17:10:45:11,06OCT17:10:45:11,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLL_ABCD_WIDE,,,BIRTH_DATE,1,4,2,,MMDDYY,10,0,,0,0,0,0,7898492,SPDE,16MAY18:15:23:02,16MAY18:15:23:02,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLL_ABCD_WIDE,,,DEATH_DATE,1,4,3,,MMDDYY,10,0,,0,0,0,4,7898492,SPDE,16MAY18:15:23:02,16MAY18:15:23:02,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLL_ABCD_WIDE,,,PATID,2,20,1,,,0,0,,0,0,0,8,7898492,SPDE,16MAY18:15:23:02,16MAY18:15:23:02,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLL_ABCD_WIDE,,,SOURCE,2,5,4,,,0,0,,0,0,0,28,7898492,SPDE,16MAY18:15:23:02,16MAY18:15:23:02,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLL_ABCD_WIDE,,,dualeligible,2,132,6,,,0,0,,0,0,0,165,7898492,SPDE,16MAY18:15:23:02,16MAY18:15:23:02,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLL_ABCD_WIDE,,,enroll_abc,2,132,5,,,0,0,,0,0,0,33,7898492,SPDE,16MAY18:15:23:02,16MAY18:15:23:02,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLL_ABCD_WIDE,,,enroll_abcd,2,132,8,,,0,0,,0,0,0,429,7898492,SPDE,16MAY18:15:23:02,16MAY18:15:23:02,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,ENROLL_ABCD_WIDE,,,enroll_d,2,132,7,,,0,0,,0,0,0,297,7898492,SPDE,16MAY18:15:23:02,16MAY18:15:23:02,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,NONSPECIFIC_JCODE_BIOLOGIC,,,GNN,2,30,4,Generic Name,,0,0,,0,0,0,48,38029,SPDE,23AUG17:10:30:21,23AUG17:10:30:21,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,NONSPECIFIC_JCODE_BIOLOGIC,,,NDC,2,11,3,,,0,0,,0,0,0,37,38029,SPDE,23AUG17:10:30:21,23AUG17:10:30:21,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,NONSPECIFIC_JCODE_BIOLOGIC,,,PID,2,25,1,Unique patient Identification number,,0,0,,0,0,0,12,38029,SPDE,23AUG17:10:30:21,23AUG17:10:30:21,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,NONSPECIFIC_JCODE_BIOLOGIC,,,Prescriber,1,8,7,Prescriber ID,,0,0,,0,0,0,0,38029,SPDE,23AUG17:10:30:21,23AUG17:10:30:21,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,NONSPECIFIC_JCODE_BIOLOGIC,,,rxamt,1,3,6,Quantity dispensed,,0,0,,0,0,0,81,38029,SPDE,23AUG17:10:30:21,23AUG17:10:30:21,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,NONSPECIFIC_JCODE_BIOLOGIC,,,rxdate,1,4,2,Prescription Fill Date,MMDDYY,10,0,,0,0,0,8,38029,SPDE,23AUG17:10:30:21,23AUG17:10:30:21,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,NONSPECIFIC_JCODE_BIOLOGIC,,,rxsup,1,3,5,Days of Supply,,0,0,,0,0,0,78,38029,SPDE,23AUG17:10:30:21,23AUG17:10:30:21,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,NONSPECIFIC_JCODE_BIOLOGIC,,,source,2,5,8,Data source,,0,0,,0,0,0,84,38029,SPDE,23AUG17:10:30:21,23AUG17:10:30:21,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,PROVIDER_SPECIALTY,,,PROVIDERID,2,10,1,,,0,0,,0,0,0,0,4061929,SPDE,14MAR17:09:44:08,14MAR17:09:44:08,0,NONE,DATA,0,---,---,NO,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,PROVIDER_SPECIALTY,,,PROVIDERID_TYPE,2,4,2,,,0,0,,0,0,0,10,4061929,SPDE,14MAR17:09:44:08,14MAR17:09:44:08,0,NONE,DATA,0,---,---,NO,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,PROVIDER_SPECIALTY,,,PROV_TYPE,2,3,3,,,0,0,,0,0,0,14,4061929,SPDE,14MAR17:09:44:08,14MAR17:09:44:08,0,NONE,DATA,0,---,---,NO,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,PROVIDER_SPECIALTY,,,source,2,5,4,,,0,0,,0,0,0,17,4061929,SPDE,14MAR17:09:44:08,14MAR17:09:44:08,0,NONE,DATA,0,---,---,NO,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,RESIDENT,,,ENROLL_TYPE_CURR,2,1,4,,$,1,0,,0,0,0,23,33270895,SPDE,16MAY18:15:11:40,16MAY18:15:11:40,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,RESIDENT,,,ENROLL_TYPE_ORIG,2,1,3,,$,1,0,,0,0,0,22,33270895,SPDE,16MAY18:15:11:40,16MAY18:15:11:40,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,RESIDENT,,,PATID,2,20,1,,,0,0,,0,0,0,0,33270895,SPDE,16MAY18:15:11:40,16MAY18:15:11:40,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,RESIDENT,,,STATE_CODE,2,2,2,,$,2,0,,0,0,0,20,33270895,SPDE,16MAY18:15:11:40,16MAY18:15:11:40,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,RESIDENT,,,ZIP_CD,2,9,6,,,0,0,,0,0,0,27,33270895,SPDE,16MAY18:15:11:40,16MAY18:15:11:40,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,RESIDENT,,,year,1,3,5,,,4,0,,0,0,0,24,33270895,SPDE,16MAY18:15:11:40,16MAY18:15:11:40,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,RESIDENT0614,,,ENROLL_TYPE_CURR,2,1,4,,$,1,0,,0,0,0,23,21317974,SPDE,26JAN17:12:15:41,26JAN17:12:15:41,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,RESIDENT0614,,,ENROLL_TYPE_ORIG,2,1,3,,$,1,0,,0,0,0,22,21317974,SPDE,26JAN17:12:15:41,26JAN17:12:15:41,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,RESIDENT0614,,,PATID,2,20,1,,,0,0,,0,0,0,0,21317974,SPDE,26JAN17:12:15:41,26JAN17:12:15:41,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,RESIDENT0614,,,STATE_CODE,2,2,2,,$,2,0,,0,0,0,20,21317974,SPDE,26JAN17:12:15:41,26JAN17:12:15:41,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,RESIDENT0614,,,ZIP_CD,2,9,6,,,0,0,,0,0,0,27,21317974,SPDE,26JAN17:12:15:41,26JAN17:12:15:41,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,RESIDENT0614,,,year,1,3,5,,,4,0,,0,0,0,24,21317974,SPDE,26JAN17:12:15:41,26JAN17:12:15:41,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2006,,,ADMIT_DATE,1,4,8,,MMDDYY,10,0,,0,0,0,0,226614832,SPDE,28JUL17:09:52:53,28JUL17:09:52:53,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2006,,,ADMIT_TYPE,2,1,18,,,0,0,,0,0,0,112,226614832,SPDE,28JUL17:09:52:53,28JUL17:09:52:53,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2006,,,BEGIN_DATE,1,4,10,,MMDDYY,10,0,,0,0,0,8,226614832,SPDE,28JUL17:09:52:53,28JUL17:09:52:53,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2006,,,DISCHARGE_DATE,1,4,9,,MMDDYY,10,0,,0,0,0,4,226614832,SPDE,28JUL17:09:52:53,28JUL17:09:52:53,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2006,,,DISCHARGE_STATUS,2,2,15,,,0,0,,0,0,0,103,226614832,SPDE,28JUL17:09:52:53,28JUL17:09:52:53,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2006,,,DX,2,18,12,,,0,0,,0,0,0,81,226614832,SPDE,28JUL17:09:52:53,28JUL17:09:52:53,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2006,,,DX_TYPE,2,2,13,,,0,0,,0,0,0,99,226614832,SPDE,28JUL17:09:52:53,28JUL17:09:52:53,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2006,,,ENCOUNTERID,2,15,2,,,0,0,,0,0,0,36,226614832,SPDE,28JUL17:09:52:53,28JUL17:09:52:53,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2006,,,ENC_TYPE,2,2,17,,$,2,0,,0,0,0,110,226614832,SPDE,28JUL17:09:52:53,28JUL17:09:52:53,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2006,,,END_DATE,1,4,11,,MMDDYY,10,0,,0,0,0,12,226614832,SPDE,28JUL17:09:52:53,28JUL17:09:52:53,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2006,,,FACILITYID,2,10,6,,,0,0,,0,0,0,68,226614832,SPDE,28JUL17:09:52:53,28JUL17:09:52:53,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2006,,,FACILITY_TYPE,2,3,7,,$FACILITY_TYPE,0,0,,0,0,0,78,226614832,SPDE,28JUL17:09:52:53,28JUL17:09:52:53,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2006,,,PATID,2,20,1,,,0,0,,0,0,0,16,226614832,SPDE,28JUL17:09:52:53,28JUL17:09:52:53,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2006,,,PDX,2,2,14,,,0,0,,0,0,0,101,226614832,SPDE,28JUL17:09:52:53,28JUL17:09:52:53,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2006,,,POA,2,1,19,,,0,0,,0,0,0,113,226614832,SPDE,28JUL17:09:52:53,28JUL17:09:52:53,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2006,,,PROVIDERID,2,10,3,,,0,0,,0,0,0,51,226614832,SPDE,28JUL17:09:52:53,28JUL17:09:52:53,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2006,,,PROVIDERID_TYPE,2,4,4,,,0,0,,0,0,0,61,226614832,SPDE,28JUL17:09:52:53,28JUL17:09:52:53,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2006,,,PROV_TYPE,2,3,5,,,0,0,,0,0,0,65,226614832,SPDE,28JUL17:09:52:53,28JUL17:09:52:53,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2006,,,SOURCE,2,5,16,,,0,0,,0,0,0,105,226614832,SPDE,28JUL17:09:52:53,28JUL17:09:52:53,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2007,,,ADMIT_DATE,1,4,8,,MMDDYY,10,0,,0,0,0,0,247224847,SPDE,28JUL17:10:02:14,28JUL17:10:02:14,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2007,,,ADMIT_TYPE,2,1,18,,,0,0,,0,0,0,112,247224847,SPDE,28JUL17:10:02:14,28JUL17:10:02:14,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2007,,,BEGIN_DATE,1,4,10,,MMDDYY,10,0,,0,0,0,8,247224847,SPDE,28JUL17:10:02:14,28JUL17:10:02:14,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2007,,,DISCHARGE_DATE,1,4,9,,MMDDYY,10,0,,0,0,0,4,247224847,SPDE,28JUL17:10:02:14,28JUL17:10:02:14,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2007,,,DISCHARGE_STATUS,2,2,15,,,0,0,,0,0,0,103,247224847,SPDE,28JUL17:10:02:14,28JUL17:10:02:14,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2007,,,DX,2,18,12,,,0,0,,0,0,0,81,247224847,SPDE,28JUL17:10:02:14,28JUL17:10:02:14,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2007,,,DX_TYPE,2,2,13,,,0,0,,0,0,0,99,247224847,SPDE,28JUL17:10:02:14,28JUL17:10:02:14,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2007,,,ENCOUNTERID,2,15,2,,,0,0,,0,0,0,36,247224847,SPDE,28JUL17:10:02:14,28JUL17:10:02:14,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2007,,,ENC_TYPE,2,2,17,,$,2,0,,0,0,0,110,247224847,SPDE,28JUL17:10:02:14,28JUL17:10:02:14,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2007,,,END_DATE,1,4,11,,MMDDYY,10,0,,0,0,0,12,247224847,SPDE,28JUL17:10:02:14,28JUL17:10:02:14,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2007,,,FACILITYID,2,10,6,,,0,0,,0,0,0,68,247224847,SPDE,28JUL17:10:02:14,28JUL17:10:02:14,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2007,,,FACILITY_TYPE,2,3,7,,$FACILITY_TYPE,0,0,,0,0,0,78,247224847,SPDE,28JUL17:10:02:14,28JUL17:10:02:14,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2007,,,PATID,2,20,1,,,0,0,,0,0,0,16,247224847,SPDE,28JUL17:10:02:14,28JUL17:10:02:14,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2007,,,PDX,2,2,14,,,0,0,,0,0,0,101,247224847,SPDE,28JUL17:10:02:14,28JUL17:10:02:14,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2007,,,POA,2,1,19,,,0,0,,0,0,0,113,247224847,SPDE,28JUL17:10:02:14,28JUL17:10:02:14,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2007,,,PROVIDERID,2,10,3,,,0,0,,0,0,0,51,247224847,SPDE,28JUL17:10:02:14,28JUL17:10:02:14,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2007,,,PROVIDERID_TYPE,2,4,4,,,0,0,,0,0,0,61,247224847,SPDE,28JUL17:10:02:14,28JUL17:10:02:14,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2007,,,PROV_TYPE,2,3,5,,,0,0,,0,0,0,65,247224847,SPDE,28JUL17:10:02:14,28JUL17:10:02:14,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2007,,,SOURCE,2,5,16,,,0,0,,0,0,0,105,247224847,SPDE,28JUL17:10:02:14,28JUL17:10:02:14,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_DX_2008_V2,,,ADMIT_DATE,1,4,8,,MMDDYY,10,0,,0,0,0,0,260291358,SPDE,31JUL17:12:41:42,31JUL17:12:41:42,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
